"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"36034099999","2023-01-02T07:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","8","12","","","+0.00","7","82","OVC:08 41","30.60","29.75","12.43","11","170","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08236034 11698 81704 11110 21135 30073 40364 57001 69922 70231 885// 333 21110 47013=","","","","","","","","","",""
"36034099999","2023-01-02T10:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","5","11","","","-0.00","2","77","FEW:02 26","30.61","29.75","12.43","10","180","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06436034 42598 81803 11116 21149 30074 40366 52001 82502 333 21116=","","","","","","","","","",""
"36034099999","2023-01-02T13:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","7","15","","||DRSN","+0.01","7","68","","30.59","29.74","12.43","13","190","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06036034 41998 81904 11092 21140 30070 40359 57004 73632 80001=","","","","","","","","","",""
"36034099999","2023-01-02T16:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","7","16","","||DRSN","+0.04","7","69","","30.54","29.69","12.43","14","160","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06036034 41998 81604 11090 21137 30055 40343 57015 73632 80001=","","","","","","","","","",""
"36034099999","2023-01-02T19:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","8","15","","||DRSN","+0.02","7","74","","30.53","29.67","12.43","13","180","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07636034 11998 81806 11096 21134 30048 40337 57007 60002 73632 80001 333 11082=","","","","","","","","","",""
"36034099999","2023-01-02T22:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","7","15","","||DRSN","+0.05","7","70","","30.47","29.62","12.43","13","160","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06036034 41998 81605 11092 21138 30031 40319 57017 73632 80005=","","","","","","","","","",""
"36034099999","2023-01-03T01:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","11","18","","||DRSN","+0.06","7","72","","30.40","29.56","12.43","16","180","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07036034 41998 81806 11075 21117 30009 40294 57022 73632 80005 333 91111=","","","","","","","","","",""
"36034099999","2023-01-03T04:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","16","21","","||DRSN","+0.09","7","80","OVC:08 26","30.31","29.47","12.43","20","170","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07636034 41598 81706 11060 21089 39980 40263 57029 73683 889// 333 91010 91112=","","","","","","","","","",""
"36034099999","2023-01-03T07:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","18","23","","||DRSN","+0.09","7","79","OVC:08 26","30.22","29.39","12.43","21","170","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09436034 11598 81708 11048 21079 39951 40232 57029 69932 73683 889// 333 21100 47013 91013 91113=","","","","","","","","","",""
"36034099999","2023-01-03T10:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","18","24","","||SHSN","+0.05","7","81","OVC:08 26","30.16","29.33","12.43","22","180","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07636034 41598 81808 11047 21075 39933 40214 57018 78583 889// 333 91011 91113=","","","","","","","","","",""
"36034099999","2023-01-03T13:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","19","25","","||BLSN","+0.09","7","78","OVC:08 26","30.06","29.24","2.49","23","180","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07636034 41596 81809 11040 21073 39903 40181 57030 73883 889// 333 91014 91116=","","","","","","","","","",""
"36034099999","2023-01-03T16:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","19","26","","||BLSN","+0.12","7","75","","29.95","29.13","2.49","24","180","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07636034 41996 41810 11034 21072 39864 40141 57039 73832 80001 333 91015 91117=","","","","","","","","","",""
"36034099999","2023-01-03T19:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","24","29","","||SHSN","+0.12","7","83","OVC:08 26","29.81","29.00","6.21","27","150","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08836034 11597 81509 11019 21045 39822 40096 57042 69922 78583 889// 333 11018 91015 91117=","","","","","","","","","",""
"36034099999","2023-01-03T22:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","30","30","","||SHSN","+0.10","7","100","OVC:08 5","29.70","28.90","0.31","30","160","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06036034 41293 81610 11010 21010 39787 40058 57035 78683 889//=","","","","","","","","","",""
"36034099999","2023-01-04T01:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","27","32","","||SHSN","+0.02","7","83","OVC:08 8","29.68","28.88","0.31","30","180","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07636034 41393 81809 11002 21028 39781 40052 57006 78683 889// 333 91013 91123=","","","","","","","","","",""
"36034099999","2023-01-04T04:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","26","32","","||DRSN","-0.05","2","78","OVC:08 26","29.73","28.93","12.43","30","210","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07636034 41598 82107 10000 21035 39797 40069 52016 73683 889// 333 91010 91115=","","","","","","","","","",""
"36034099999","2023-01-04T07:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","18","25","","||DRSN","-0.06","2","73","OVC:08 26","29.80","28.99","12.43","23","220","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09436034 11598 82207 11037 21079 39816 40091 52019 60022 73683 885// 333 21037 47013 91011 91115=","","","","","","","","","",""
"36034099999","2023-01-04T10:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","17","24","","||BLSN","-0.04","2","76","OVC:08 26","29.85","29.03","2.49","22","200","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08236034 41596 82011 11044 21081 39831 40108 52015 73832 889// 333 21048 91015 91116=","","","","","","","","","",""
"36034099999","2023-01-04T13:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","19","24","","||BLSN","-0.01","2","81","BKN:06 8","29.86","29.04","1.24","22","200","","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07636034 41395 82013 11044 21072 39835 40113 52004 73883 86902 333 91018 91120=","","","","","","","","","",""
"36034099999","2023-01-04T16:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","19","24","","||SHSN","-0.03","2","84","OVC:08 5","29.89","29.07","1.24","22","200","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07636034 41295 82014 11047 21070 39845 40123 52010 78583 889// 333 91018 91122=","","","","","","","","","",""
"36034099999","2023-01-04T19:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","18","22","","||SHSN","-0.11","2","86","OVC:08 15","30.01","29.18","1.24","21","210","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08836034 11495 82109 11057 21077 39881 40161 52036 69962 78583 889// 333 11037 91013 91119=","","","","","","","","","",""
"36034099999","2023-01-04T22:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","19","23","","||SHSN","-0.08","2","87","OVC:08 15","30.09","29.26","1.24","22","220","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07636034 41495 82208 11052 21071 39909 40189 52028 78583 889// 333 91013 91116=","","","","","","","","","",""
"36034099999","2023-01-05T01:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","17","24","","||DRSN","-0.04","2","75","OVC:08 26","30.12","29.30","12.43","22","200","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07636034 41598 82010 11045 21083 39921 40201 52012 73683 885// 333 91013 91116=","","","","","","","","","",""
"36034099999","2023-01-05T04:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","18","24","","||SHSN","+0.05","7","79","OVC:08 15","30.07","29.25","6.21","22","190","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07636034 41497 81911 11044 21076 39904 40183 57017 78583 889// 333 91015 91118=","","","","","","","","","",""
"36034099999","2023-01-05T07:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","23","26","","||SHSN","+0.11","7","88","OVC:08 15","29.96","29.14","1.24","25","200","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09436034 11495 82012 11031 21049 39868 40144 57036 60022 78583 889// 333 21058 47006 91016 91118=","","","","","","","","","",""
"36034099999","2023-01-05T10:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","27","30","","||SHSN","+0.04","7","88","OVC:08 15","29.91","29.10","0.31","29","190","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07636034 41493 81911 11010 21028 39855 40129 57013 78683 889// 333 91018 91120=","","","","","","","","","",""
"36034099999","2023-01-05T13:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","30","33","","||SHSN","+0.01","7","89","OVC:08 15","29.89","29.09","1.24","32","200","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07636034 41495 82014 10007 21009 39850 40122 57005 78583 889// 333 91019 91121=","","","","","","","","","",""
"36034099999","2023-01-05T16:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","31","35","","","-0.02","2","84","OVC:08 26","29.91","29.11","12.43","33","210","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07636034 41598 82110 10017 21007 39857 40128 52007 70283 889// 333 91014 91119=","","","","","","","","","",""
"36034099999","2023-01-05T19:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","31","33","","||SHRASN","-0.03","2","90","OVC:08 26","29.94","29.14","2.49","32","210","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08836034 11596 82107 10008 21006 39867 40140 52010 60032 78383 889// 333 10017 91011 91119=","","","","","","","","","",""
"36034099999","2023-01-05T22:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","31","34","","||SHSN","-0.04","2","89","OVC:08 15","29.98","29.18","6.21","33","220","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07036034 41497 82205 10011 21005 39880 40153 52013 78582 889// 333 91111=","","","","","","","","","",""
"36034099999","2023-01-06T01:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","30","32","","||SHSN","-0.01","2","91","OVC:08 15","29.99","29.18","2.49","31","210","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07036034 41496 82104 10001 21012 39883 40157 52003 78582 889// 333 91111=","","","","","","","","","",""
"36034099999","2023-01-06T04:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","30","32","","||SHSN","+0.07","7","91","OVC:08 5","29.92","29.12","0.62","31","180","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06036034 41294 81806 10000 21013 39860 40133 57023 78682 889//=","","","","","","","","","",""
"36034099999","2023-01-06T07:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","30","32","","","+0.07","7","94","OVC:08 5","29.88","29.08","0.31","31","200","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09436034 11293 82010 11002 21011 39846 40119 57024 60072 77587 8872/ 333 21010 47008 91015 91118=","","","","","","","","","",""
"36034099999","2023-01-06T10:00:00","51.5755556","81.2166666","219.0","RUBCOVSK, RS","FM-12","4","","31","32","","","+0.04","7","94","OVC:08 5","29.83","29.03","0.31","32","180","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07036034 41293 81810 10002 21006 39831 40103 57015 77573 8872/ 333 91118=","","","","","","","","","",""
